,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,wine_type
213,8.2,0.57,0.26,2.2,0.06,0.35526315789473684,0.22180451127819548,0.9959,3.3,0.43,0.3499999999999999,5,0
214,7.8,0.28,0.08,2.4,0.092,0.11842105263157894,0.13157894736842105,0.9974,3.24,0.71,0.3000000000000001,6,0
215,7.0,0.49,0.49,5.6,0.06,0.32894736842105265,0.4323308270676692,0.9974,3.34,0.76,0.4166666666666667,5,0
216,8.7,0.625,0.16,2.0,0.101,0.15789473684210525,0.16165413533834586,0.9962,3.14,0.57,0.5,5,0
217,8.1,0.28,0.22,2.2,0.072,0.13157894736842105,0.13157894736842105,0.9967,3.36,0.55,0.18333333333333326,5,0
218,7.5,0.49,0.19,1.9,0.076,0.11842105263157894,0.14285714285714285,0.9957,3.39,0.54,0.2833333333333332,5,0
219,7.8,0.53,0.33,2.4,0.08,0.3026315789473684,0.518796992481203,0.99655,3.3,0.6,0.25,5,0
220,7.8,0.34,0.37,2.0,0.082,0.3026315789473684,0.19548872180451127,0.9964,3.34,0.59,0.2333333333333334,6,0
221,7.4,0.53,0.26,2.0,0.101,0.19736842105263158,0.24812030075187969,0.9957,3.15,0.57,0.2333333333333334,5,0
222,6.8,0.61,0.04,1.5,0.057,0.05263157894736842,0.015037593984962405,0.99525,3.42,0.6,0.25,5,0
223,8.6,0.645,0.25,2.0,0.083,0.09210526315789473,0.08270676691729323,0.99815,3.28,0.6,0.3333333333333333,6,0
224,8.4,0.635,0.36,2.0,0.089,0.18421052631578946,0.18421052631578946,0.99745,3.31,0.57,0.4000000000000001,4,0
225,7.7,0.43,0.25,2.6,0.073,0.3684210526315789,0.21428571428571427,0.99615,3.37,0.58,0.4166666666666667,6,0
226,8.9,0.59,0.5,2.0,0.046,0.34210526315789475,0.2819548872180451,0.9964,3.04,0.5,0.25,6,0
227,9.0,0.28,0.14,2.6,0.089,0.10526315789473684,0.06390977443609022,0.9984,3.39,0.63,0.3000000000000001,5,0
228,7.7,0.43,0.25,2.6,0.073,0.3684210526315789,0.21428571428571427,0.99615,3.37,0.58,0.4166666666666667,6,0
229,6.9,0.52,0.25,2.6,0.081,0.11842105263157894,0.11654135338345864,0.99685,3.46,0.5,0.5,5,0
230,5.2,0.48,0.04,1.6,0.054,0.23684210526315788,0.37593984962406013,0.9927,3.54,0.62,0.6999999999999998,7,0
231,8.0,0.38,0.06,1.8,0.078,0.14473684210526316,0.16165413533834586,0.99625,3.37,0.52,0.3166666666666667,6,0
232,8.5,0.37,0.2,2.8,0.09,0.2236842105263158,0.19548872180451127,0.998,3.34,0.7,0.2666666666666666,6,0
233,6.9,0.52,0.25,2.6,0.081,0.11842105263157894,0.11654135338345864,0.99685,3.46,0.5,0.5,5,0
234,8.2,0.28,0.09,2.3,0.065,0.07894736842105263,0.11654135338345864,0.99685,3.32,0.55,0.16666666666666666,6,0
235,7.2,0.63,0.31,1.9,0.097,0.17105263157894737,0.12030075187969924,0.99675,3.37,0.58,0.16666666666666666,6,0
236,7.2,0.63,0.31,1.9,0.097,0.17105263157894737,0.12030075187969924,0.99675,3.37,0.58,0.16666666666666666,6,0
237,7.2,0.645,0.31,1.9,0.097,0.18421052631578946,0.12406015037593984,0.99675,3.37,0.58,0.19999999999999987,6,0
238,7.2,0.63,0.31,1.9,0.097,0.17105263157894737,0.12030075187969924,0.99675,3.37,0.58,0.16666666666666666,6,0
239,8.2,0.28,0.09,2.3,0.065,0.07894736842105263,0.11654135338345864,0.99685,3.32,0.55,0.16666666666666666,6,0
240,8.9,0.635,0.37,1.7,0.046,0.05263157894736842,0.21052631578947367,0.9971,3.0,0.5,0.21666666666666679,5,0
241,6.9,0.38,0.56,2.1,0.093,0.06578947368421052,0.06766917293233082,0.99925,3.14,0.71,0.4833333333333334,6,0
242,7.7,0.58,0.1,1.8,0.102,0.35526315789473684,0.38721804511278196,0.99565,3.08,0.49,0.3000000000000001,6,0
243,6.9,0.21,0.44,2.2,0.075,0.11842105263157894,0.06766917293233082,1.00005,3.07,0.84,0.19999999999999987,7,0
244,6.9,0.21,0.44,2.2,0.075,0.11842105263157894,0.06766917293233082,1.00005,3.07,0.84,0.19999999999999987,7,0
245,7.3,0.28,0.31,2.0,0.084,0.06578947368421052,0.06390977443609022,0.9983,3.61,0.5,0.3166666666666667,6,0
246,7.1,0.28,0.07,1.9,0.075,0.19736842105263158,0.16917293233082706,0.99685,3.38,0.52,0.25,5,0
247,8.2,0.6,0.17,2.3,0.072,0.13157894736842105,0.2518796992481203,0.9963,3.2,0.45,0.21666666666666679,5,0
248,7.7,0.53,0.06,1.7,0.074,0.10526315789473684,0.12406015037593984,0.99615,3.35,0.48,0.3000000000000001,6,0
249,7.3,0.28,0.31,2.0,0.084,0.06578947368421052,0.06390977443609022,0.9983,3.61,0.5,0.3166666666666667,6,0
250,6.9,0.32,0.44,1.6,0.063,0.19736842105263158,0.11654135338345864,0.9985,3.22,0.78,0.3333333333333333,6,0
251,7.1,0.6,0.31,1.8,0.074,0.19736842105263158,0.10526315789473684,0.9972,3.47,0.7,0.3166666666666667,6,0
252,6.9,0.35,0.48,3.1,0.09,0.05263157894736842,0.05639097744360902,0.9986,3.17,0.53,0.4166666666666667,5,0
253,7.7,0.28,0.42,1.9,0.092,0.09210526315789473,0.3007518796992481,0.9959,3.23,0.59,0.25,5,0
254,7.1,0.6,0.31,1.8,0.074,0.19736842105263158,0.10526315789473684,0.9972,3.47,0.7,0.3166666666666667,6,0
255,8.0,0.57,0.23,3.2,0.073,0.21052631578947367,0.424812030075188,0.99675,3.26,0.57,0.21666666666666679,5,0
256,9.4,0.34,0.37,2.2,0.075,0.05263157894736842,0.02631578947368421,0.998,3.22,0.62,0.19999999999999987,5,0
257,6.6,0.28,0.31,2.1,0.075,0.14473684210526316,0.18796992481203006,0.9968,3.49,0.67,0.19999999999999987,5,0
258,7.7,0.41,0.31,1.8,0.046,0.09210526315789473,0.14661654135338345,0.9968,3.06,0.5,0.2333333333333334,5,0
259,6.9,0.31,0.47,2.6,0.085,0.17105263157894737,0.10150375939849623,0.99965,3.36,0.8,0.4166666666666667,7,0
260,7.9,0.33,0.23,1.7,0.077,0.2236842105263158,0.14661654135338345,0.99625,3.29,0.65,0.21666666666666679,5,0
261,7.0,0.28,0.04,2.0,0.087,0.14473684210526316,0.22932330827067668,0.99565,3.35,0.6,0.2333333333333334,4,0
262,8.0,0.52,0.31,1.7,0.07,0.11842105263157894,0.10902255639097744,0.99575,3.34,0.57,0.3333333333333333,5,0
263,7.9,0.37,0.23,1.8,0.077,0.2894736842105263,0.16165413533834586,0.9963,3.28,0.67,0.21666666666666679,5,0
264,6.9,0.56,0.49,2.4,0.064,0.05263157894736842,0.07894736842105263,0.9999,3.08,0.5,0.4833333333333334,5,0
265,6.9,0.26,0.52,1.8,0.071,0.06578947368421052,0.015037593984962405,0.9968,3.2,0.72,0.36666666666666653,7,0
266,8.1,0.28,0.31,3.3,0.096,0.32894736842105265,0.20676691729323307,1.00025,3.6,0.72,0.3000000000000001,4,0
267,7.9,0.35,0.46,3.6,0.078,0.18421052631578946,0.11654135338345864,0.9973,3.35,0.5,0.8000000000000002,8,0
268,6.9,0.54,0.04,3.0,0.077,0.07894736842105263,0.07894736842105263,0.9987,3.2,0.5,0.2333333333333334,6,0
269,6.9,0.18,0.51,4.0,0.104,0.039473684210526314,0.06390977443609022,0.9996,3.28,0.5,0.3499999999999999,6,0
270,7.9,0.545,0.06,4.0,0.087,0.34210526315789475,0.20676691729323307,0.9965,3.36,0.67,0.4499999999999999,6,0
271,6.9,0.18,0.51,4.0,0.104,0.039473684210526314,0.06390977443609022,0.9996,3.28,0.5,0.3499999999999999,6,0
272,6.9,0.37,0.58,4.0,0.071,0.21052631578947367,0.22180451127819548,0.99935,3.22,0.78,0.3499999999999999,5,0
273,8.4,0.28,0.2,2.4,0.076,0.11842105263157894,0.12030075187969924,0.99735,3.31,0.64,0.2333333333333334,5,0
274,7.5,0.65,0.18,7.0,0.088,0.34210526315789475,0.3308270676691729,0.99915,3.38,0.77,0.2333333333333334,5,0
275,7.9,0.545,0.06,4.0,0.087,0.34210526315789475,0.20676691729323307,0.9965,3.36,0.67,0.4499999999999999,6,0
276,6.9,0.54,0.04,3.0,0.077,0.07894736842105263,0.07894736842105263,0.9987,3.2,0.5,0.2333333333333334,6,0
277,6.9,0.18,0.51,4.0,0.104,0.039473684210526314,0.06390977443609022,0.9996,3.28,0.5,0.3499999999999999,6,0
278,6.9,0.32,0.45,6.4,0.073,0.05263157894736842,0.02631578947368421,0.9976,3.23,0.82,0.7666666666666666,8,0
279,8.9,0.4,0.32,5.6,0.087,0.11842105263157894,0.15413533834586465,0.9991,3.38,0.77,0.4166666666666667,7,0
280,6.9,0.26,0.44,3.6,0.071,0.06578947368421052,0.04887218045112782,0.9986,3.12,0.82,0.21666666666666679,6,0
281,7.7,0.27,0.31,3.5,0.046,0.05263157894736842,0.015037593984962405,0.9972,3.25,0.5,0.3166666666666667,7,0
282,7.6,0.52,0.12,3.0,0.067,0.14473684210526316,0.17669172932330826,0.9971,3.36,0.57,0.18333333333333326,5,0
283,8.9,0.4,0.32,5.6,0.087,0.11842105263157894,0.15413533834586465,0.9991,3.38,0.77,0.4166666666666667,7,0
284,6.9,0.59,0.07,3.4,0.102,0.40789473684210525,0.24436090225563908,1.00015,3.31,0.71,0.3000000000000001,5,0
285,6.9,0.59,0.07,3.4,0.102,0.40789473684210525,0.24436090225563908,1.00015,3.31,0.71,0.3000000000000001,5,0
286,6.9,0.45,0.55,2.0,0.073,0.3157894736842105,0.16165413533834586,0.9997,3.1,0.76,0.38333333333333347,6,0
287,7.5,0.4,0.12,3.0,0.092,0.3684210526315789,0.17669172932330826,0.9967,3.37,0.7,0.38333333333333347,6,0
288,8.7,0.52,0.09,2.5,0.091,0.25,0.16165413533834586,0.9976,3.34,0.5,0.4333333333333333,7,0
289,6.9,0.42,0.53,3.3,0.105,0.42105263157894735,0.3458646616541353,1.001,3.2,0.5,0.19999999999999987,5,0
290,8.7,0.52,0.09,2.5,0.091,0.25,0.16165413533834586,0.9976,3.34,0.5,0.4333333333333333,7,0
291,6.9,0.2,0.48,2.0,0.046,0.06578947368421052,0.045112781954887216,0.9979,3.3,0.71,0.4166666666666667,5,0
292,6.9,0.55,0.23,2.7,0.091,0.2236842105263158,0.15789473684210525,0.9994,3.22,0.64,0.38333333333333347,6,0
293,6.9,0.36,0.25,2.4,0.098,0.05263157894736842,0.03759398496240601,0.9964,3.41,0.6,0.3499999999999999,6,0
294,6.9,0.34,0.52,3.2,0.094,0.21052631578947367,0.17669172932330826,1.0014,3.05,0.81,0.25,6,0
295,6.9,0.5,0.46,2.5,0.073,0.05263157894736842,0.07894736842105263,1.0001,3.05,0.64,0.25,5,0
296,6.9,0.28,0.37,2.6,0.086,0.32894736842105265,0.24060150375939848,0.9981,3.16,0.52,0.3166666666666667,5,0
297,7.1,0.63,0.06,2.0,0.083,0.09210526315789473,0.08646616541353383,0.99855,3.2,0.73,0.2666666666666666,5,0
298,7.2,0.65,0.31,2.3,0.094,0.05263157894736842,0.09398496240601503,0.9993,3.2,0.8,0.2833333333333332,5,0
299,6.9,0.28,0.06,2.1,0.08,0.09210526315789473,0.10150375939849623,0.99845,3.2,0.71,0.2666666666666666,5,0
300,7.5,0.53,0.06,2.6,0.086,0.25,0.14285714285714285,0.9965,3.38,0.59,0.4499999999999999,6,0
301,6.9,0.18,0.48,1.5,0.068,0.07894736842105263,0.03383458646616541,0.9973,3.22,0.64,0.3499999999999999,6,0
302,8.3,0.28,0.12,2.6,0.092,0.14473684210526316,0.08270676691729323,0.9994,3.51,0.72,0.3333333333333333,5,0
303,7.4,0.28,0.12,1.6,0.046,0.05263157894736842,0.05639097744360902,0.996,3.39,0.54,0.25,5,0
304,8.4,0.65,0.6,2.1,0.046,0.14473684210526316,0.3157894736842105,0.9973,3.2,0.52,0.19999999999999987,5,0
305,6.9,0.53,0.48,2.5,0.063,0.06578947368421052,0.07142857142857142,0.9998,3.12,0.59,0.21666666666666679,6,0
306,7.6,0.62,0.32,2.2,0.082,0.07894736842105263,0.18045112781954886,0.9966,3.36,0.52,0.2333333333333334,5,0
307,6.9,0.41,0.42,2.4,0.046,0.06578947368421052,0.03007518796992481,0.9994,3.19,0.62,0.25,6,0
308,6.9,0.43,0.44,2.4,0.046,0.05263157894736842,0.022556390977443608,0.9994,3.19,0.63,0.25,6,0
309,7.4,0.29,0.38,1.7,0.062,0.10526315789473684,0.09022556390977443,0.9968,3.41,0.53,0.25,6,0
310,6.9,0.53,0.48,2.5,0.063,0.06578947368421052,0.07142857142857142,0.9998,3.12,0.59,0.21666666666666679,6,0
311,7.9,0.53,0.24,2.0,0.072,0.18421052631578946,0.37218045112781956,0.996,3.27,0.54,0.2333333333333334,6,0
312,9.0,0.46,0.31,2.8,0.093,0.23684210526315788,0.3458646616541353,0.99815,3.32,0.63,0.25,6,0
313,8.6,0.47,0.3,3.0,0.076,0.3815789473684211,0.4849624060150376,0.9976,3.3,0.53,0.2333333333333334,5,0
314,7.4,0.36,0.29,2.6,0.087,0.32894736842105265,0.24812030075187969,0.99645,3.39,0.68,0.5,5,0
315,7.1,0.35,0.29,2.5,0.096,0.25,0.17669172932330826,0.9962,3.42,0.65,0.5,6,0
316,9.6,0.56,0.23,3.4,0.102,0.47368421052631576,0.3233082706766917,0.9996,3.3,0.65,0.3499999999999999,5,0
317,9.6,0.28,0.12,2.9,0.082,0.3815789473684211,0.2556390977443609,0.99865,3.3,0.64,0.4000000000000001,6,0
318,6.9,0.28,0.39,3.2,0.083,0.2631578947368421,0.19924812030075187,0.9989,3.37,0.71,0.5833333333333334,7,0
319,9.6,0.28,0.12,2.9,0.082,0.3815789473684211,0.2556390977443609,0.99865,3.3,0.64,0.4000000000000001,6,0
320,6.9,0.28,0.39,3.2,0.083,0.2631578947368421,0.19924812030075187,0.9989,3.37,0.71,0.5833333333333334,7,0
321,9.3,0.61,0.26,3.4,0.09,0.3157894736842105,0.30451127819548873,0.99975,3.24,0.62,0.2833333333333332,5,0
322,7.8,0.62,0.05,2.3,0.079,0.06578947368421052,0.045112781954887216,0.99735,3.29,0.63,0.21666666666666679,5,0
323,6.9,0.59,0.42,2.8,0.09,0.4473684210526316,0.2518796992481203,0.999,3.28,0.7,0.25,6,0
324,6.9,0.49,0.2,11.0,0.071,0.15789473684210525,0.16541353383458646,1.0015,3.16,0.69,0.19999999999999987,6,0
325,6.9,0.49,0.2,11.0,0.071,0.15789473684210525,0.16541353383458646,1.0015,3.16,0.69,0.19999999999999987,6,0
326,6.9,0.53,0.31,3.65,0.046,0.06578947368421052,0.03007518796992481,0.9978,3.05,0.74,0.5833333333333334,7,0
327,6.9,0.44,0.5,4.5,0.046,0.05263157894736842,0.02631578947368421,0.998,3.28,0.83,0.5833333333333334,5,0
328,6.9,0.27,0.31,2.6,0.082,0.06578947368421052,0.05639097744360902,1.0002,3.16,0.67,0.2833333333333332,6,0
329,6.9,0.46,0.39,2.0,0.061,0.07894736842105263,0.03383458646616541,0.9981,3.18,0.62,0.25,5,0
330,6.9,0.36,0.31,2.9,0.046,0.11842105263157894,0.13157894736842105,0.998,3.23,0.66,0.75,6,0
331,6.9,0.36,0.31,2.9,0.046,0.11842105263157894,0.13157894736842105,0.998,3.23,0.66,0.75,6,0
332,8.0,0.58,0.28,3.2,0.066,0.2631578947368421,0.40601503759398494,0.9973,3.22,0.54,0.2333333333333334,6,0
333,8.4,0.56,0.08,2.1,0.105,0.19736842105263158,0.14285714285714285,0.9958,3.13,0.52,0.5,5,0
334,7.9,0.65,0.31,2.5,0.078,0.21052631578947367,0.12030075187969924,0.9963,3.34,0.74,0.6166666666666666,7,0
335,6.9,0.28,0.53,3.4,0.046,0.07894736842105263,0.05639097744360902,0.9992,3.17,0.84,0.6999999999999998,7,0
336,8.9,0.43,0.45,1.9,0.052,0.06578947368421052,0.03759398496240601,0.9948,3.35,0.7,0.75,6,0
337,7.8,0.43,0.32,2.8,0.08,0.3684210526315789,0.19548872180451127,0.9974,3.31,0.64,0.38333333333333347,5,0
338,6.9,0.49,0.58,3.0,0.103,0.35526315789473684,0.34962406015037595,1.0008,3.16,0.5,0.5833333333333334,6,0
339,6.9,0.28,0.54,2.3,0.082,0.14473684210526316,0.08646616541353383,0.9997,3.11,0.5,0.3000000000000001,7,0
340,6.9,0.34,0.5,2.4,0.066,0.11842105263157894,0.05639097744360902,1.0,3.12,0.5,0.19999999999999987,6,0
341,6.9,0.42,0.48,2.7,0.065,0.05263157894736842,0.045112781954887216,0.9972,3.21,0.5,0.5500000000000002,6,0
342,6.9,0.39,0.47,1.8,0.046,0.06578947368421052,0.03007518796992481,0.9982,3.3,0.75,0.3000000000000001,6,0
343,6.9,0.39,0.47,1.8,0.046,0.06578947368421052,0.03007518796992481,0.9982,3.3,0.75,0.3000000000000001,6,0
344,6.9,0.57,0.5,2.6,0.082,0.06578947368421052,0.09774436090225563,1.0006,3.12,0.78,0.4499999999999999,6,0
345,7.0,0.28,0.31,1.9,0.067,0.5131578947368421,0.21428571428571427,0.9979,3.6,0.81,0.3166666666666667,5,0
346,6.6,0.28,0.31,2.7,0.072,0.21052631578947367,0.10526315789473684,0.9955,3.58,0.5,0.7166666666666668,7,0
347,6.9,0.49,0.31,3.0,0.093,0.06578947368421052,0.03383458646616541,0.9986,3.02,0.5,0.6666666666666666,6,0
348,9.6,0.56,0.31,2.8,0.089,0.18421052631578946,0.15037593984962405,0.9979,3.11,0.5,0.3333333333333333,6,0
349,9.1,0.28,0.31,2.6,0.093,0.13157894736842105,0.08270676691729323,0.9994,3.36,0.5,0.2333333333333334,6,0
350,6.9,0.28,0.22,2.7,0.046,0.21052631578947367,0.10526315789473684,1.0004,3.28,0.5,0.3166666666666667,6,0
351,9.1,0.28,0.31,2.6,0.096,0.13157894736842105,0.07518796992481203,0.9994,3.35,0.83,0.2333333333333334,6,0
352,7.7,0.28,0.31,2.4,0.09,0.09210526315789473,0.04887218045112782,0.9974,3.27,0.73,0.21666666666666679,5,0
353,6.9,0.53,0.31,4.8,0.046,0.2894736842105263,0.2669172932330827,1.0018,3.18,0.77,0.8333333333333334,5,0
354,6.1,0.21,0.4,1.4,0.066,0.5197368421052632,0.5977443609022557,0.9912,3.25,0.59,0.65,6,0
355,6.7,0.28,0.31,2.4,0.078,0.21052631578947367,0.09774436090225563,0.9955,3.55,0.61,0.8000000000000002,6,0
356,6.9,0.41,0.52,3.0,0.08,0.3684210526315789,0.18421052631578946,1.0001,3.26,0.5,0.5,5,0
357,6.9,0.42,0.31,2.95,0.046,0.14473684210526316,0.08646616541353383,0.997,3.24,0.75,0.6166666666666666,7,0
358,6.9,0.43,0.31,3.1,0.046,0.11842105263157894,0.06390977443609022,1.0,3.15,0.85,0.4000000000000001,7,0
359,6.9,0.38,0.31,2.6,0.088,0.11842105263157894,0.13157894736842105,1.001,3.17,0.68,0.3000000000000001,6,0
360,8.2,0.28,0.23,2.0,0.099,0.17105263157894737,0.2819548872180451,0.9973,3.19,0.7,0.2333333333333334,5,0
361,8.6,0.45,0.31,2.6,0.086,0.2631578947368421,0.16541353383458646,0.9982,3.37,0.5,0.3166666666666667,6,0
362,6.9,0.58,0.31,2.5,0.072,0.06578947368421052,0.11654135338345864,0.9992,3.05,0.56,0.3333333333333333,5,0
363,6.9,0.46,0.31,2.0,0.071,0.06578947368421052,0.03383458646616541,0.9988,2.99,0.5,0.36666666666666653,5,0
364,6.9,0.615,0.31,5.8,0.083,0.07894736842105263,0.13533834586466165,1.0022,3.07,0.73,0.3333333333333333,7,0
365,6.9,0.42,0.5,3.4,0.046,0.07894736842105263,0.05639097744360902,0.9979,3.26,0.5,0.6333333333333334,6,0
366,6.9,0.615,0.31,5.8,0.083,0.07894736842105263,0.13533834586466165,1.0022,3.07,0.73,0.3333333333333333,7,0
367,6.9,0.575,0.31,2.6,0.076,0.13157894736842105,0.06766917293233082,1.0,3.16,0.69,0.16666666666666666,5,0
368,6.9,0.34,0.52,2.8,0.046,0.18421052631578946,0.2593984962406015,0.9998,3.18,0.64,0.2333333333333334,5,0
369,9.4,0.27,0.53,2.4,0.074,0.06578947368421052,0.045112781954887216,0.9962,3.2,0.5,0.6666666666666666,7,0
370,6.9,0.28,0.31,2.3,0.063,0.4473684210526316,0.21428571428571427,0.9975,3.57,0.78,0.3166666666666667,5,0
371,7.9,0.24,0.4,1.6,0.056,0.13157894736842105,0.07142857142857142,0.9967,3.32,0.5,0.11666666666666654,6,0
372,9.1,0.28,0.48,1.8,0.067,0.32894736842105265,0.15037593984962405,0.9967,3.32,0.5,0.4333333333333333,6,0
373,7.4,0.55,0.22,2.2,0.046,0.14473684210526316,0.24812030075187969,0.9959,3.05,0.63,0.19999999999999987,5,0
374,6.9,0.41,0.31,3.8,0.089,0.06578947368421052,0.15413533834586465,1.0014,3.01,0.81,0.4666666666666668,6,0
375,6.9,0.54,0.31,4.4,0.046,0.06578947368421052,0.03383458646616541,0.9984,3.01,0.83,0.6333333333333334,7,0
376,6.9,0.45,0.5,3.0,0.078,0.23684210526315788,0.15413533834586465,1.0003,3.26,0.5,0.5,6,0
377,9.4,0.27,0.53,2.4,0.074,0.06578947368421052,0.045112781954887216,0.9962,3.2,0.5,0.6666666666666666,7,0
378,6.9,0.625,0.31,6.2,0.088,0.06578947368421052,0.06766917293233082,0.9988,3.11,0.5,0.8833333333333334,6,0
379,8.3,0.42,0.38,2.5,0.094,0.3026315789473684,0.20300751879699247,0.9979,3.31,0.7,0.4666666666666668,6,0
380,8.3,0.26,0.42,2.0,0.08,0.13157894736842105,0.07894736842105263,0.9974,3.21,0.8,0.2333333333333334,6,0
381,6.9,0.415,0.31,2.9,0.085,0.21052631578947367,0.13909774436090225,1.0014,3.06,0.8,0.3333333333333333,6,0
382,8.3,0.26,0.42,2.0,0.08,0.13157894736842105,0.07894736842105263,0.9974,3.21,0.8,0.2333333333333334,6,0
383,8.3,0.26,0.42,2.0,0.08,0.13157894736842105,0.07894736842105263,0.9974,3.21,0.8,0.2333333333333334,6,0
384,7.7,0.51,0.28,2.1,0.087,0.2894736842105263,0.18045112781954886,0.998,3.42,0.74,0.19999999999999987,5,0
385,7.4,0.63,0.07,2.4,0.09,0.13157894736842105,0.11654135338345864,0.9979,3.43,0.76,0.2833333333333332,6,0
386,7.8,0.54,0.26,2.0,0.088,0.2894736842105263,0.15789473684210525,0.9981,3.41,0.74,0.19999999999999987,6,0
387,8.3,0.28,0.15,1.9,0.079,0.21052631578947367,0.13533834586466165,0.9972,3.31,0.54,0.2666666666666666,6,0
388,7.8,0.46,0.26,1.9,0.088,0.2894736842105263,0.17669172932330826,0.9981,3.43,0.74,0.19999999999999987,6,0
389,9.6,0.38,0.31,2.5,0.096,0.19736842105263158,0.16165413533834586,0.9982,3.19,0.7,0.3333333333333333,7,0
390,5.6,0.28,0.05,1.4,0.045,0.14473684210526316,0.3082706766917293,0.9924,3.56,0.82,0.8166666666666668,8,0
391,6.9,0.415,0.31,2.9,0.085,0.21052631578947367,0.13909774436090225,1.0014,3.06,0.8,0.3333333333333333,6,0
392,9.5,0.37,0.52,2.0,0.082,0.06578947368421052,0.07518796992481203,0.998,3.18,0.51,0.25,5,0
393,8.4,0.28,0.31,2.0,0.046,0.15789473684210525,0.33458646616541354,0.997,3.16,0.54,0.18333333333333326,5,0
394,6.9,0.6,0.31,2.3,0.063,0.06578947368421052,0.07142857142857142,0.9997,3.03,0.57,0.3166666666666667,5,0
395,6.9,0.37,0.31,4.2,0.066,0.07894736842105263,0.12030075187969924,1.0004,3.22,0.6,0.8333333333333334,7,0
396,6.6,0.28,0.31,7.9,0.046,0.881578947368421,0.44360902255639095,0.9994,3.47,0.53,0.3166666666666667,5,0
397,6.9,0.59,0.59,2.6,0.087,0.15789473684210525,0.16165413533834586,0.9988,3.18,0.65,0.5,6,0
398,6.9,0.59,0.59,2.6,0.087,0.15789473684210525,0.16165413533834586,0.9988,3.18,0.65,0.5,6,0
399,8.7,0.28,0.22,2.3,0.064,0.10526315789473684,0.13533834586466165,0.9963,3.1,0.55,0.2333333333333334,5,0
400,6.6,0.28,0.31,7.9,0.046,0.881578947368421,0.44360902255639095,0.9994,3.47,0.53,0.3166666666666667,5,0
401,7.7,0.26,0.3,1.7,0.059,0.25,0.12030075187969924,0.9949,3.29,0.47,0.4666666666666668,6,0
402,6.9,0.48,0.54,2.6,0.085,0.23684210526315788,0.21804511278195488,1.0,3.1,0.61,0.4166666666666667,6,0
403,6.9,0.6,0.49,2.7,0.085,0.11842105263157894,0.13157894736842105,0.9994,3.15,0.63,0.4166666666666667,6,0
404,7.7,0.28,0.05,2.7,0.075,0.18421052631578946,0.07894736842105263,0.9974,3.26,0.61,0.18333333333333326,5,0
405,8.7,0.31,0.46,1.4,0.059,0.13157894736842105,0.07142857142857142,0.9966,3.36,0.76,0.3499999999999999,6,0
406,6.9,0.44,0.47,2.5,0.063,0.10526315789473684,0.08270676691729323,0.9981,3.24,0.65,0.4666666666666668,6,0
407,6.9,0.39,0.31,3.0,0.093,0.14473684210526316,0.09022556390977443,0.9996,3.18,0.63,0.4666666666666668,7,0
408,6.9,0.34,0.58,3.7,0.046,0.06578947368421052,0.03759398496240601,0.997,3.19,0.7,0.5500000000000002,6,0
409,6.9,0.46,0.49,4.5,0.07,0.32894736842105265,0.16165413533834586,0.9981,3.05,0.57,0.2666666666666666,4,0
410,9.0,0.43,0.34,2.5,0.08,0.32894736842105265,0.3007518796992481,0.9987,3.38,0.62,0.25,6,0
411,9.1,0.45,0.35,2.4,0.08,0.2894736842105263,0.2706766917293233,0.9987,3.38,0.62,0.25,5,0
412,7.1,0.28,0.16,1.9,0.1,0.18421052631578946,0.2669172932330827,0.9966,3.27,0.64,0.21666666666666679,5,0
413,6.9,0.4,0.53,6.7,0.097,0.06578947368421052,0.04887218045112782,0.9986,3.27,0.82,0.6166666666666666,7,0
414,8.8,0.52,0.34,2.7,0.087,0.3026315789473684,0.43609022556390975,0.9982,3.26,0.61,0.25,5,0
415,8.6,0.28,0.24,6.6,0.046,0.39473684210526316,0.48120300751879697,1.0014,3.32,0.5,0.21666666666666679,5,0
416,6.9,0.48,0.31,2.2,0.046,0.06578947368421052,0.05263157894736842,0.997,3.26,0.66,0.6166666666666666,6,0
417,7.0,0.58,0.12,1.9,0.091,0.4342105263157895,0.44360902255639095,0.9956,3.44,0.48,0.4166666666666667,5,0
418,6.9,0.38,0.51,2.0,0.046,0.07894736842105263,0.05263157894736842,0.9996,3.24,0.76,0.4000000000000001,6,0
419,6.8,0.28,0.31,1.8,0.066,0.4342105263157895,0.17293233082706766,0.9976,3.62,0.68,0.3166666666666667,5,0
420,9.5,0.56,0.33,2.4,0.089,0.4473684210526316,0.22932330827067668,0.9972,3.28,0.73,0.6333333333333334,7,0
421,6.6,0.28,0.31,2.3,0.059,0.40789473684210525,0.15789473684210525,0.9952,3.52,0.56,0.7166666666666668,7,0
422,7.7,0.28,0.2,2.0,0.047,0.18421052631578946,0.20300751879699247,0.9955,3.36,0.44,0.4833333333333334,5,0
423,6.9,0.24,0.47,2.1,0.066,0.06578947368421052,0.06766917293233082,0.9978,3.15,0.5,0.5,7,0
424,7.7,0.28,0.2,2.0,0.047,0.18421052631578946,0.20300751879699247,0.9955,3.36,0.44,0.4833333333333334,5,0
425,6.6,0.28,0.31,2.3,0.059,0.40789473684210525,0.15789473684210525,0.9952,3.52,0.56,0.7166666666666668,7,0
426,6.4,0.28,0.08,2.1,0.045,0.23684210526315788,0.15789473684210525,0.9949,3.49,0.49,0.5666666666666668,6,0
